old_linkedin_url,new_linkedin_url,company_website,company_name,company_phone,company_size,employees_on_linkedIn,company_description,line1,line2,city,geographicArea,postalCode,country,headquarter,company_founded,company_specialities,company_type,company_location_primary,industry
https://www.linkedin.com/company/2817342,https://www.linkedin.com/school/aldwickbury-school/,http://www.aldwickbury.org.uk,Aldwickbury School,01582 713022,51- 200 employees,45 on LinkedIn,"Boys’ education is wonderfully complicated. We are challenged to provide a safe, fun and successful experience for children who have so many other distractions as our world continues to change at extraordinary speed. 

Aldwickbury is a modern boys’ preparatory school which fosters traditional values that are relevant to the boys that we educate today. We focus clearly on boys’ needs and look to help them take advantage of opportunities in academic, cultural and sporting pursuits. Striving for excellence, at whatever level, is important at Aldwickbury; encouraging boys to make the most of their abilities is at the heart of what we want to achieve.",Wheathamsptead Road,,HARPENDEN,Hertfordshire,AL5 1AD,GB,"HARPENDEN, Hertfordshire",1948,"boys'​ education, prep school, school",Educational Institution,"Wheathamsptead Road, HARPENDEN, Hertfordshire, AL5 1AD, GB",Primary/Secondary Education
https://www.linkedin.com/company/12060108,https://www.linkedin.com/company/alexony,http://www.alexonymarketing.com,Alexony,,11- 50 employees,9 on LinkedIn,"""Innovation is the product of creative thinking, and it is in this domain that we excel.""​

We have a very diverse group of people in our business who often think differently about things. Our culture celebrates this at every opportunity and we recognise that this is what contributes to the idea process. Everyone has an equal voice.

We operate with a linear organisational structure and we try to avoid too many formal procedures in favour of flexibility and choice. Working from home some days or working in the park others is acceptable normal practice for us. It matters little when the undercurrent of our business is focused on exceptional results.

The management team at Alexony is focused on recognising individual and team achievements and doing what they can to help others succeed to the best of their ability. If you think this culture and environment may suit you, we are always looking for talented, creative people, so drop us a line or just stop in for coffee!

At Alexony, we specialise in multidisciplinary design for print and screen, web design, development, content strategy and event management. 

In parallel, our Alexony Maritime division centres its offering around management services, event management and the administration of a number of special projects and initiatives for the maritime industry.  Over a period of more than 20 years the company has developed a unique understanding of the maritime sector and the players within it. As an organisation, we work with a leading trade association in the supply chain arena and have a track record of helping them achieve growth and success in their development strategy and programme of activities.

Contact information:
Email: info@alexony.co.uk
Telephone: +44 (0) 12067 98907",East Street,,Colchester,,CO1 2TX,GB,"Colchester, None",1995,"Multidisciplinary Design, Print & Screen, Web Design, Web Development, Content Strategy, Event Management, Project Management",Privately Held,"East Street, Colchester, CO1 2TX, GB",Marketing & Advertising
https://www.linkedin.com/company/27194642,https://www.linkedin.com/company/alldaycruise,https://www.alldaycruise.net,All Day Cruise,,11- 50 employees,4 on LinkedIn,"Established in 2016 and with over 5 years sailing experience, we at All Day Cruise pride ourselves on our professionalism and dedication to the passengers. 

As a young and enthusiastic team, we at All Day Cruise are firmly committed to promoting the outstanding natural beauty of Greece and its islands to the world, and in enshrining Hellenic hospitality as a keystone of our services.

The hot wind pulls and pushes our ships toward great adventures around the Saronic Sea and its splendid islands. If you are looking for an intimate cruise holiday, then we would recommend you discover the joys of small ship sailing. Our boats, “Calypos A and Calypos B” , hold 24, respectively 49 passengers total. Sailing aboard our ships you will have delectable Mediterranean meals, open bar, water sports, and music. 

Committed to creating value for money, we are constantly trying to make memorable trips and experiences by constantly delivering the best services that we can.","​24 Holborn Viaduct,",,LONDON,London,​EC1A 2BN ,GB,"LONDON, London",2016,"Cruise , Tourism, Vacation, Travel, Leisure",Partnership,"​24 Holborn Viaduct,, LONDON, London, ​EC1A 2BN , GB","Leisure, Travel & Tourism"
https://www.linkedin.com/company/11123346,https://www.linkedin.com/company/allplus,https://www.allplusmanagement.com/,ALL+ (Commercial Real Estate Management),,11- 50 employees,11 on LinkedIn,"ALL+ specialises in large scale mixed use commercial and residential developments across the UK with a proven track record provided by a highly experienced team.
 
ALL+ delivers high quality total facilities management, property management and customer experience to match the global vision of their clients'​ properties and estates. Carefully positioned strategic partnerships add the further consultancy services of place making and the full range of asset management services.
 
We believe our experience and expertise associated with the strategic management of large scale commercial buildings, mixed use estates and public realm is unique. We provide a dynamic service, adding value to any asset and allowing occupiers to flourish, creating a sense of place and a destination for any community.

With offices in London and Manchester the national team are ready to discuss your property requirements.",ABC Building,402,Manchester ,,M3 4AE,GB,"Manchester , None",2017,,Privately Held,"ABC Building, 402, Manchester , M3 4AE, GB",Commercial Real Estate
https://www.linkedin.com/company/837644,https://www.linkedin.com/company/alliance11,http://www.alliance11.com,Alliance Advertising & Marketing Pvt. Ltd.,+91-11-40547270,51- 200 employees,61 on LinkedIn,"Alliance is a complete Media ﻿Solution ﻿Agency offering full service across Planning / Creative / Buying / Implementation to its clients, building robust resource capacity in-house. 

We passionately believe that communication has the power to transform our client's business.  

We are thinkers and doers, continually seeking and usually finding the perfect connection between their products and potential customers.","D8/1, First Floor, Okhla Industrial Area, Phase II,",,New Delhi,Delhi,110020,IN,"New Delhi, Delhi",1993,"Brand Strategy / Market Planning, Media Planning, Media Buying & Implementation, Digital Planning, Sports Planning, Creative & Production",Privately Held,"D8/1, First Floor, Okhla Industrial Area, Phase II,, New Delhi, Delhi, 110020, IN",Marketing & Advertising
https://www.linkedin.com/company/1513619,https://www.linkedin.com/company/allsop-software,https://allsop.software/,Allsop - Intelligent Software Solutions,028 9018 3250,11- 50 employees,22 on LinkedIn,"Allsop provides intelligent software solutions with modern Cloud and Mobile technology to a wide range of businesses. 
Our main goal is to ""make working lives better with intelligent software solutions.""​ 
We achieve this by working closely with our clients to understand their businesses from the ground up. We’re about building on the assets that your business already has in order to minimise the process of change, whilst maximising its impact. 

Our software solutions are built and designed specifically to face individual challenges. They’re about transforming the flow of information and how knowledge is shared, to create improvements for both your staff and customers alike. We’re focused on providing the right solution and getting customers up and running in the fastest time possible, delivering immediate impact and benefit. 
",Scottish Provident Building,7 Donegall Square West,Belfast,Antrim ,BT1 6JH,GB,"Belfast, Antrim ",1996,"Software Development, Database Design, Systems Integration, Mobile App Development, Cloud Computing, Web Development, Business Software, Mobile Workforce Management, Workflow Automation, Automation, Business Process Automation ",Privately Held,"Scottish Provident Building, 7 Donegall Square West, Belfast, Antrim , BT1 6JH, GB",Information Technology & Services
https://www.linkedin.com/company/7797084,https://www.linkedin.com/company/alpha-kilo,http://www.alphakilocreative.com,Alpha Kilo,,11- 50 employees,7 on LinkedIn,"Alpha Kilo is a cultural communications agency and strategic consultancy that works internationally across the art, design, luxury, travel, and technology sectors. We work with creatives, visionaries, entrepreneurs, and influencers who are reshaping the world around them. Our clients are brave thinkers, bold inventors, and social mavericks.

Striking a balance between the expertise of local specialists and a global perspective, we have a reputation for presenting intelligent, unexpected solutions that are tailored to our clients'​ needs. For each project, we build a uniquely qualified team to maximise impact and create a truly bespoke experience.

We start with robust ideas that are powerful enough as to provoke a chain reaction. From there, we implement clear, insightful, and progressive strategies across a global network of media, brand partners, influencers, and thought leaders.

Working intuitively with company founders, executives, and entrepreneurs, as well as internal product, policy, marketing, and communications teams, we engage deeply to understand the client’s needs, challenges, perceptions, and goals. From this place of insight, we draw up clear action plans to achieve specific goals, leveraging our full range of channels to help our clients build community and meaningful advocacy.

We are connectors, storytellers, strategists and publicists.",11 Savile Row,Second Floor,London,England,W1S 3PG,GB,"London, England",2015,"Public Relations, Creative Strategy, Event Management, Design Consultancy",Privately Held,"11 Savile Row, Second Floor, London, England, W1S 3PG, GB",Public Relations & Communications
https://www.linkedin.com/company/28864260,https://www.linkedin.com/company/alphastream-io,http://alphastream.io,AlphaStream.io,+44 (0)330 313 1000,11- 50 employees,25 on LinkedIn,"Personalization is everywhere. Data-driven brands like Facebook and Amazon prove that consumers are ready to welcome tailored experiences able to meet their ever-growing expectations. It’s time for financial services to join the other industries and drive growth by creating valuable connections between data and end-users. 
 
AlphaStream unlocks hyper-personalization for the financial services sector by unifying content, behavior and financial market data to help you deliver highly relevant experiences to your customers in real time. 
 
Designed to work around your existing infrastructure and data platforms, AlphaStream’s technology provides you with a simplified and quick to deploy low-code solution that will accelerate integration with most major SaaS platforms and all major content providers. 

By empowering consumers to access a fully tailored experience, Alphastream brings you closer to the next generations of investors and traders meeting their manifest and latent needs. 
 
With a background in trading and investing, AlphaStream’s team understands the complexity and the volumes of data needed to activate hyper-personalization, and opens a new path of opportunities, unreachable with any traditional Martech offering. ",No 1 Poultry,,London,England,EC2R 8EJ,GB,"London, England",2018,"Artificial Intelligence, Cloud Technology, Alpha Data, Personalization, Customer Experience, Data, FinTech, Financial Services",Privately Held,"No 1 Poultry, London, England, EC2R 8EJ, GB",Computer Software
https://www.linkedin.com/company/3806641,https://www.linkedin.com/company/altaterra-vkr-group,http://altaterra.eu,Altaterra,,51- 200 employees,100 on LinkedIn,"Altaterra manufactures and delivers roof windows and is also a market leader in private label product offers, addressing the middle and low segments. We currently have over 35 private label brands including Dakea & RoofLITE+. 

Our mission is to deliver affordable solutions that improve people’s lives by increasing the amount of daylight and fresh air in their homes and offices. We also believe in delivering total customer satisfaction as well as being kind to the environment and adopting sustainable practices wherever possible. We operate in line with our Chain of Custody FSC certification, and the raw materials we use are sustainably sourced and processed.

We supply both the DIY and professional construction sectors as well as having a growing online market. With offices centrally based in Europe in both Poland & Hungary, our products are sold across 29 European markets.

Altaterra was founded in 2001 and is part of VKR Holding, a large group of companies that includes VELUX®, our sister company.  VKR has over 80 years’ experience in the roof window sector and was founded by Villum Kann Rasmussen in 1965. VKR is still owned by his family. In 1991, VKR established an Employee Foundation to support employees and their families worldwide. Since then, it has made 7,500 donations and more than 5,200 employees have received support, as well as supporting more than 2,200 local projects.  ",Malom köz 1.,,Fertőd,,9431,HU,"Fertőd, None",2001,"Roof windows, Skylights, Roof window accessories , Roof window blinds",Privately Held,"Malom köz 1., Fertőd, 9431, HU",Building Materials
https://www.linkedin.com/company/2289417,https://www.linkedin.com/company/alternative-airlines,http://www.alternativeairlines.com,Alternative Airlines,,11- 50 employees,36 on LinkedIn,"2019 Sunday Times Fast Track Tech 100 #93

Search flights to anywhere and everywhere. 

Awarded for the Best Selling Travel Agent 2017, Alternative Airlines is an easy global flight search which specialises in finding a range of flights to off-the-beaten-track destinations on smaller airlines and internal flights between many countries. Full Customer Service support included!

""Can often book Central Asian airline tickets when others can't""​ - Lonely Planet 

""Finds you the most weird and wonderful airlines out there""​

Alternative Airlines accepts PayPal, PayPal Credit, Alipay, Fly Now Pay Later, Affirm and all major Credit and Debit cards to pay for flights. 160+ currencies available for payment.

Launched in 2007, Alternative Airlines is an IATA-bonded agency with a growing profile of over 600 airlines. The flight booking site provides flight options to both business and leisure travellers and also have special relationships with many airlines worldwide, including national and regional carriers and low-cost airlines.

www.alternativeairlines.com

To find out about news and deals, follow us on:
Facebook
Twitter: @alternativeair
Instagram: alternative.airlines ",9A Gatwick House,Peeks Brook Lane,Horley,Surrey,RH6 9ST,GB,"Horley, Surrey",2006,"Flights to Latin America, Flights to East Africa, Flights to Indochina, Flights to Russia, Secure Online Bookings, Easy Flight Search, Multi-Stop Flights, Group Bookings, Expert Support Centre, Cheap Flights, Feefo Trusted Merchant, Members Club, Airfares, Lesser-known airlines, Internal Flights, PayPal, Fly Now Pay Later, Alipay",Privately Held,"9A Gatwick House, Peeks Brook Lane, Horley, Surrey, RH6 9ST, GB",Airlines/Aviation
https://www.linkedin.com/company/10063648,https://www.linkedin.com/company/altiatech,http://www.altiatech.com,Altiatech,0330 332 5842,11- 50 employees,19 on LinkedIn,"Altiatech helps empower businesses through innovation and modularised business services. Partnering with leading vendors in the Gartner Magic Quadrant we listen to your requirements to design, build, deliver and support solutions to meet your business needs. Our solutions leverage Cloud, Unified Communications, Converged Infrastructure, Network Security, Workplace Transformation Services and Device Management. Our solutions are flexible and can be delivered on-premise, cloud or outsourced models.

Our people have helped customers fulfil their journey and start living their vision. They have helped customers'​ improve their business agility, employee productivity and customer loyalty across all the different industries from start ups to international organisations.","Manor House Lane, Dachet",,London,England,SL3 9EG,GB,"London, England",2013,"Unified Communications, Managed Services, Cloud Services, End User Training, Outsourcing, Email Management, Storage Management, Strategic Consultancy, IT Consultancy, Office Relocation services, Application Development, Business Continuity and Disaster Recovery, Cyber Security",Privately Held,"Manor House Lane, Dachet, London, England, SL3 9EG, GB",Information Technology & Services
https://www.linkedin.com/company/9491190,https://www.linkedin.com/company/altcraft,https://www.altcraft.com,Altсraft,,11- 50 employees,21 on LinkedIn,"Altсraft Marketing Platform is a omni-channel marketing platform. It automates your customers journey. Personalizes all digital communications with customers in Email, SMS, Mobile Push, Web Push channels. Create analytical reports and tracking client activities in all channels and on your website. LTV, Cohort, Client Growth, Lead Conversions is only a small part of the analytics available in the platform.

Altсraft Marketing Platform is distributed in two ways.
As a software license to deploy within your company's infrastructure (on-premise) for complete security of your data and independence from cloud restrictions.
As a private cloud deployed anywhere in the world for any of your tasks. In this case, for your convenience, the cloud is maintained by our experts.","19 Bld. 2, H3, Sovetskoy army",,Ryazan,,390037,RU,"Ryazan, None",2015,"Email marketing, Analytics, Email, Software for marketing, Multi-channel marketing platform, on premise marketing automation",Privately Held,"19 Bld. 2, H3, Sovetskoy army, Ryazan, 390037, RU",Information Technology & Services
https://www.linkedin.com/company/11842137,https://www.linkedin.com/company/alunauk,http://www.aluna.uk.com/,Aluna,0121 633 9987,51- 200 employees,33 on LinkedIn,"Aluna is a family-owned restaurant, with our sister restaurant Siamais just down the road from us in Brindley Place, Birmingham. 

At Aluna, we thrive on the adventurous & relish in the abnormal. The originators of ""the extraordinary""​; the designers in ""the difference""​. Our whole team, from our managers to our mixologists & our Chefs to our Waiting Team, are dedicated to advancing the art and practice of hospitality and the events world. We pride ourselves on providing a truly unique experience in giving everyone exactly what they desire. 

With a team of mixologist providing entertainment with every cocktail served, this truly is dinner and a show. Choose to sit at the bar, or head through to our restaurant where you can feast your eyes on our menu full of Pan-Asian dishes with a Western twist. 

Our style is chilled, so sit back and relax into the booth seats as you watch the day turn into night, and our casual yet high-quality venue turns into a vibrant environment. 

We encourage you to capture these moments, with our Angel wings and neon lighting setting the perfect backdrop for your selfies; or our theatrical, eye-catching cocktails delivered to your table. Either way, your time with us will give you long-lasting memories. 

But what remains most important to us is ensuring each guest leaves us wanting to come back the next day! ","28-130 The Mailbox Wharfside Street, ",,Birmingham ,West Midlands,B1 1RQ,GB,"Birmingham , West Midlands",,"Events, Hospitality, Cocktails, Pan Asian Cusine, Mixology",Privately Held,"28-130 The Mailbox Wharfside Street, , Birmingham , West Midlands, B1 1RQ, GB",Hospitality
https://www.linkedin.com/company/669224,https://www.linkedin.com/company/am-labels-ltd,https://amlabels.co.uk/,AM Labels Ltd,,11- 50 employees,23 on LinkedIn,"Epson ColorWorks Partner of the Year Award 2021 🏆🏆🎉

AM Labels Limited are a UK Label Manufacturer and Colour Label Printer Specialist, based in Kettering. AML was founded by Managing Director, Tony Mariani in 1996. The Company started printing custom labels and soon expanded into providing label printers, blank labels, installation and support so customers could take control of their onsite label printing needs.
Our capabilities stretch to being able to manufacture blank, pre-printed and printed labels. We are also a leading expert in label printers including thermal desktop, industrial printers and colour label printers, and stock from a range of manufacturers including Epson, Zebra, Afinia, OKI, Intermec and Cab.

AM Labels offer barcode solutions for every type of business. They stock a wide range of barcode scanners, including 2D scanners, rugged scanners, wireless scanners & barcode verifiers.

Not to mention, we develop our own printing and software solutions, examples of this include our Standalone Printing Solution and Select-a-Label Touch Screen Printing Solution.
","Unit G, Northfield Point",Cunliffe Drive,Kettering,,NN16 9QJ,GB,"Kettering, None",1996,"barcode label printers, self adhesive labels, thermal transfer ribbons, printed labels, label design software, onsite maintenance, installation and support, pharmaceutical labels, barcode scanners, field sales software, stock control software, colour label printers, inkjet labels",Privately Held,"Unit G, Northfield Point, Cunliffe Drive, Kettering, NN16 9QJ, GB",Information Technology & Services
https://www.linkedin.com/company/18711567,https://www.linkedin.com/company/amazing-people-schools,http://www.amazingpeopleschools.com,Amazing People Schools,+61 405829199,11- 50 employees,8 on LinkedIn,"Invite Albert Einstein, Marie Curie, Harriet Tubman, Michelangelo and others, into the classroom. Inspire pupils with their stories. Support and develop Character Strengths!

Character Education Through The Power Of Storytelling!

We put amazing stories into the hands of students. Amazing People like Marie Curie, Abraham Lincoln, Harriet Tubman and Mahatma Gandhi, demonstrated integrity, passion, courage, tenacity and vision. These are just some of the characteristics that inspire students to achieve amazing things.

Our interactive story world and resources have been developed to support cross-curricular learning, character education and inspire the amazing people of tomorrow.  Within our new Amazing People Schools site, you will find both Teacher and Student Zones, packed with engaging and unique resources! 

""The purpose of character education is for teachers to assist students to think proactively, so they use their time effectively, and act with sound judgement""​. Dr Charles J Margerison.
","10 Grange Road, West Kirby",,Wirral,Merseyside,CH48 4HA,GB,"Wirral, Merseyside",2015,"Education, Wellbeing, Character Education, Inspiration",Educational Institution,"10 Grange Road, West Kirby, Wirral, Merseyside, CH48 4HA, GB",Primary/Secondary Education
https://www.linkedin.com/company/1586,https://www.linkedin.com/company/amazon,https://www.aboutamazon.com/,Amazon,,"10,000+ employees",995336 on LinkedIn,"Amazon is guided by four principles: customer obsession rather than competitor focus, passion for invention, commitment to operational excellence, and long-term thinking. We are driven by the excitement of building technologies, inventing products, and providing services that change lives. We embrace new ways of doing things, make decisions quickly, and are not afraid to fail. We have the scope and capabilities of a large company, and the spirit and heart of a small one.

Together, Amazonians research and develop new technologies from Amazon Web Services to Alexa on behalf of our customers: shoppers, sellers, content creators, and developers around the world.

Our mission is to be Earth's most customer-centric company. Our actions, goals, projects, programs, and inventions begin and end with the customer top of mind.

You'll also hear us say that at Amazon, it's always ""Day 1.""​ What do we mean? That our approach remains the same as it was on Amazon's very first day - to make smart, fast decisions, stay nimble, invent, and focus on delighting our customers.",2127 7th Ave.,,Seattle,WA,98109,US,"Seattle, WA",,"e-Commerce, Retail, Operations, Internet",Public Company,"2127 7th Ave., Seattle, WA, 98109, US",Internet
https://www.linkedin.com/company/83111/about,https://www.linkedin.com/company/kantar,http://www.kantar.com,Kantar,,"10,000+ employees",35087 on LinkedIn,"Kantar is the world’s leading data, insights and consulting company. We help clients understand people and inspire growth.

We have a complete, unique and rounded understanding of people around the world: how they think, feel and act, globally and locally in over 90 markets.

We don’t just help clients understand what’s happened, we tell them why and how they can shape the future.",6 More London Place,,London,,,GB,"London, None",,"market research, consulting, insights, analytics, health research, polling, surveys, brand tracking, media effectiveness, audience measurement, brand strategy, customer experience, innovation",Privately Held,"6 More London Place, London, GB",Market Research
https://www.linkedin.com/company/2522692/about,https://www.linkedin.com/company/decision-resources-group,http://decisionresourcesgroup.com/,Decision Resources Group,,1001- 5000 employees,475 on LinkedIn,"DRG is uniquely positioned to help healthcare businesses improve the lives of patients around the world by creating patient-centric commercialization strategies that drive better outcomes and better access. DRG helps clients propel commercial success with evidence-based business decisions by delivering expert consultation, data, and analysis enhanced by machine learning artificial intelligence (AI). 

With collaborative experts spanning healthcare markets, disease areas, and data science disciplines, DRG clients have unprecedented access to the expertise, data, and AI-technology solutions they require to anticipate customer needs and generate new solutions to healthcare challenges. DRG's market access solutions give life sciences the most comprehensive view of patient access and payer and health system dynamics at local levels for the global healthcare ecosystem. 

For more information visit: http://decisionresourcesgroup.com/",100 District Ave,,Burlington,Massachusetts,01803,US,"Burlington, Massachusetts",,,Privately Held,"100 District Ave, Burlington, Massachusetts, 01803, US",Hospital & Health Care
https://www.linkedin.com/company/815441/about,https://www.linkedin.com/company/researchcraft,http://www.researchcraft.com,Researchcraft Limited,01926 424 518,2- 10 employees,6 on LinkedIn,"During our 25 years we have developed a reputation for creatively combining the proven and the new to give our clients insightful, actionable, value for money research whatever their business objectives. 

Strategy development, segmentation, product development or testing, brand tracking, marketing effectiveness and customer experience/ relationships are our main specialisms.",Regent House,50 Holly Walk,Leamington Spa,Warwickshire,CV32 4HY,GB,"Leamington Spa, Warwickshire",1995,"Market Research, Ad Tracking, Brand Tracking, U&A's, Product Testing, Concept Testing, Segmentation, Shopper Studies, Customer Experience, NPD, Consumer Needs, Customer Satisfaction, Branding/ Positioning, Pricing, Packaging, Retail, Healthcare, Financial Services, International, Brand strategy",Privately Held,"Regent House, 50 Holly Walk, Leamington Spa, Warwickshire, CV32 4HY, GB",Market Research
https://www.linkedin.com/company/4857153,https://www.linkedin.com/company/by433,http://www.by433.com,433,,11- 50 employees,119 on LinkedIn,"433 is the largest social sports community in the world. Bringing you the latest news fast. The funniest clips and the most remarkable background stories are also brought to you by 433. 433 is not your average sports platform. A high dose of humor and tongue-in-cheek style, that is 433.

After the establishment in 2013, 433 started to grow exponentially. Today we have 55 million followers in total. The constant flow of new and classic content makes 433 one of the fastest growing sports communities in the world. 

⚽  433 is the #1 global online football community > 50 million followers in total (> 32.6 million on main Instagram account @433), > 5 billion impressions a month, > 1 billion views a month

⚽  #1 Instagram sports account globally measured by #views and #reactions

⚽  #1 in highest engagement per video: globally! Bigger than NBA, Bleacher Report or ESPN.

⚽  Followed by 20,000 professional footballers, athletes & DJ's, like Cristiano Ronaldo, Marcelo, Pogba and Dybala, Usain Bolt, Djokovic, Thiem and Tiësto.

⚽  Currently working on creative branded content campaigns with over 25 global A-brands and clubs such as Barcelona, Real Madrid, PSG, Man City, Bayern München, etc.

⚽  Strong access to key 15-34 year old loyal follower base has attracted large number of global A-brands (Nike, adidas, Puma, Audi, Red Bull, Unilever, Sony, LG, Samsung) as partners.

⚽  HQ in Amsterdam, the team consists of > 30 employees of 10 nationalities",Rigakade 20,,Amsterdam,North Holland,1013,NL,"Amsterdam, North Holland",2013,,Public Company,"Rigakade 20, Amsterdam, North Holland, 1013, NL",Internet
https://www.linkedin.com/company/28655206,https://www.linkedin.com/company/theopenmike,https://www.youtube.com/channel/UCk6ri7PUXhnc7rrBICd9fwA/about?edit_links=1&disable_polymer=true#c4-primary-header-contents,#TheOpenMike Podcast Show,,2- 10 employees,5 on LinkedIn,"#TheOpenMike
An entrepreneurs view on high growth strategies and how to bridge the gap between the 'Idea'​ and successful ""implementation'​

This is a weekly podcast show with audience participation and live Q&A on all aspects of business, inbound marketing, personal development and high growth business engines with executable strategies you can apply to your business today.

- Hosted by Mike Midgley who is an experienced entrepreneur and executive board professional with venture capital experience and a proven track record in high growth business strategies. 

- Throughout his career, Mike has achieved successful six and seven-figure exits plus he has raised over £1.6m in Venture capital and franchised his businesses over 68 times. 

- Mike is a Public Speaker, Angel Investor, Executive Coach and Non-Executive Director working with a select few of motivated next level entrepreneurs.

- Mike still plays an active role as the high growth strategist within The SuccessHub's HubSpot Inbound Agency.

Subscribe to the channel for regular updates https://www.youtube.com/channel/UCk6ri7PUXhnc7rrBICd9fwA/about?edit_links=1&disable_polymer=true#c4-primary-header-contents",2 Princes Square,Bradford Road,Leeds,West Yorkshire,LS14HY,GB,"Leeds, West Yorkshire",2016,,Privately Held,"2 Princes Square, Bradford Road, Leeds, West Yorkshire, LS14HY, GB",Broadcast Media
https://www.linkedin.com/company/18027982,https://www.linkedin.com/company/1-key-solution,http://1keysolution.co.uk,1 Key Solution,0116 274 2601,11- 50 employees,15 on LinkedIn,"A fascinating marketing strategy backed with a brilliant design can make a huge difference to your business. It will help you stand out in a crowded market place. 

1 Key Solution was founded in 2008 in Leicester. Our creative corporate designing team in a Leicester and Birmingham are offering the comprehensive market coverage and complete solution to value.

Our passion is to provide the state of the art services. We Empower Our Clients to Succeed.

As creative and innovative designers our greatest focus is the growth and development of our companions. 1 Key Solution assists you to grow your successful business. We believe in helping you develop maintainable performance that brings your vision to Life through world class prospective.

According to our client’s need, we have the ability to offer services to various sized businesses. 
-	Graphic Design
-	Web Development 
-	SEO
-	Printing 
-	Signage
-      Social Media Marketing",30 Coleman Road,,Leicester,,LE5 4AD,GB,"Leicester, None",2008,"Social Media Marketing, Branding, Web Development, Printing",Privately Held,"30 Coleman Road, Leicester, LE5 4AD, GB",Marketing & Advertising
https://www.linkedin.com/company/10843377,https://www.linkedin.com/company/its10xtravel,https://10xtourism.com,10x Tourism,020 3858 0058,11- 50 employees,11 on LinkedIn,"WHAT WE DO: 

Our mission is to help people sustainably enjoy life-changing travel experiences. That's why we work with ambitious tour operators, DMCs and travel agents who want to get more bookings online. 

We do that with our unique 'Get More Bookings'​ sales funnel that attracts, educates and converts your ideal clients.

HOW WE HELP YOU: 

We help you break the 7 and 8-figure sales barrier and stand out from your competitors with a tried and trusted digital marketing strategy. 

WHO WE WORK WITH: 

Tour operators, DMCs, national and local tourism organisations from around the world, incl.:

💡 Ski & Chalet Operators
💡 Bicycle Tours
💡 Golf Tours
💡 Ecotourism Operators
💡 Mountain Climbing 
💡 Fishing Expeditions
💡 Safari Tours
💡 Hiking Tours
💡 National Tourism Boards
💡 Regional Tourism Boards

WHO WE ARE:

The team at 10x Tourism truly live and breathe the travel industry. With headquarters in the UK, we promote a location independent lifestyle that brings about a dynamic perspective and global insight.

WHAT OTHERS SAY: 

👍 “I’m delighted with our marketing strategy. With 10x Tourism we’ve increased sales by 38% in six months!” - Guy Whitehead, The Leap

👍 “You guys are worth every penny. I feel like we have someone that ‘gets it’ finally with regard to our business.” - Sam Thomas, More Mountain

👍 “I really appreciate your ability to create our personal ‘voice’ in the email series you put together. Fantastic!” - Julie Robinson, Bicycle Adventures

👍 “The best online marketing strategy we’ve done” - Clara Callís, Barcelona Guide Bureau

👍 “Knowing 10x Tourism had expertise not only in the travel industry but also in the ski industry was a big incentive for us.” - Ben Badger, Momentum Ski

👍 “(10x Tourism) have very good ideas – innovative and new. They are a team that’s young, energetic and full of ideas, and they deliver their products on time""​ - Monica Fachin, Avventure Bellissime

Get in touch to see how we can help you grow your business.",35 Little Russell Street,1st Floor,London,London,WC1A 2HH,GB,"London, London",2012,"Content Marketing, Digital Marketing, Lead Generation, Digital Strategy, Conversion Optimisation, Travel Industry, Travel Marketing, Sales Automation, Targeted Advertising, Customer Relationship Management",Privately Held,"35 Little Russell Street, 1st Floor, London, London, WC1A 2HH, GB",Marketing & Advertising
https://www.linkedin.com/company/2765722,https://www.linkedin.com/company/123-reg-co-uk,http://www.123-reg.co.uk/,123 Reg,,51- 200 employees,34 on LinkedIn,"123 Reg was launched in 2000, and in the intervening years, has grown into the UK's largest domain registrar, having registered over 3 million domain names. Our philosophy is simple: the internet is for the many, not the few, which is why every single product is designed for the small business owner looking for an easy, hassle-free way of getting online. We have drawn together a range of easy to use tools and services to help our customers to get online, create their first website, and make a success of their business online. Whether you're tech savvy or a complete novice, we have the tools and platforms to help you build your dream site.

We have over 800,000 customers and they have nearly 800,000 active websites. These websites are either hosted by 123 Reg in our state-of-the-art UK based data centres or by our customers directly. We are part of the largest, privately owned hosting company in Europe. We are proud of all we have achieved over the years having won awards such as the 'Best Domain Registration'​ award from Start Your Business magazine in 2014 and 2015, and were named Best Web Host 2015 by TechRadar Pro.

In April 2017, 123 Reg was acquired by GoDaddy, the world’s largest technology provider dedicated to small businesses.

Our passion is to get businesses just like yours online, and to help you succeed. ","5th Floor, The Shipping Building, The Old Vinyl Factory",252 - 254 Blyth Road,Hayes,Middlesex,UB3 1HA,GB,"Hayes, Middlesex",2000,"Small Business Online Services, Personal and Business Email Solutions, Small Business Marketing Solutions, Web-based Tool for Website Creation, Domain Name Registration, Website and Online Security Options, Website Hosting, Server Hosting Solutions",Privately Held,"5th Floor, The Shipping Building, The Old Vinyl Factory, 252 - 254 Blyth Road, Hayes, Middlesex, UB3 1HA, GB",Internet
https://www.linkedin.com/company/71977922,https://www.linkedin.com/company/13chats,https://13chats.com,13Chats,+1 201 254 7704,11- 50 employees,10 on LinkedIn,"All-in-one online service for marketers, salespeople, and support teams. ",4 Old Wood Rd,,Edgewater,Нью-Джерси,07020,US,"Edgewater, Нью-Джерси",2019,,Public Company,"4 Old Wood Rd, Edgewater, Нью-Джерси, 07020, US",Computer Software
